id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
145,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm quy định về công tác lưu trữ? (chọn đáp án đúng nhất)","Chiếm đoạt, làm hỏng, làm mất hồ sơ, tài liệu lưu trữ","Truy cập, thay đổi, giả mạo, sao chép, tiết lộ, gửi, hủy trái phép hồ sơ, tài liệu lưu trữ điện tử","Tạo ra hoặc phát tán chương trình phần mềm làm rối loạn, thay đổi phá hoại hoặc có hành vi khác nhằm phá hoại hệ thống quản lý hồ sơ, tài liệu lưu trữ điện tử",Tất cả các đáp án trên,4,Điều 44 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
146,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm quy định về thái độ, hành vi ứng xử, chấp hành công tác, thực hiện nhiệm vụ và trật tự nơi làm việc? (chọn đáp án đúng nhất)","Lạm dụng chức vụ, quyền hạn, phân biệt đối xử, không tạo điều kiện hoặc gây khó khăn cho đồng nghiệp hoặc khách hàng, đối tác trong thực hiện nhiệm vụ, nghĩa vụ, quyền lợi","Uống rượu, bia ngay trước, trong giờ làm việc, học tập và nghỉ giữa giờ làm việc, học tập","Tham gia đánh bạc, tổ chức đánh bạc dưới mọi hình thức, chơi trò chơi điện tử trong giờ làm việc",Tất cả các đáp án trên đều đúng,4,Điều 22 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
147,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây không vi phạm quy định về thái độ, hành vi ứng xử, chấp hành công tác, thực hiện nhiệm vụ và trật tự nơi làm việc? (chọn đáp án đúng nhất)","Có hành vi bao che, thông đồng, không ngăn chặn, không tố giác, biết mà không báo cáo kịp thời đối với người có thẩm quyền những vi phạm của người khác","Truy cập, thay đổi, giả mạo, sao chép, tiết lộ, gửi, hủy trái phép hồ sơ, tài liệu lưu trữ điện tử","Tạo ra hoặc phát tán chương trình phần mềm làm rối loạn, thay đổi phá hoại hoặc có hành vi khác nhằm phá hoại hệ thống quản lý hồ sơ, tài liệu lưu trữ điện tử","Đáp án 2, 3 đều đúng",4,Điều 22 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
148,"Theo Nội quy lao động trong hệ thống Agribank, hành vi nào sau đây vi phạm quy định về nghiệp vụ pháp chế? (chọn đáp án đúng nhất)","Cung cấp thông tin của khách hàng, của Agribank khi chưa hoặc không được phép của người có thẩm quyền hoặc không đúng trình tự, thủ tục; để lộ thông tin khách hàng",Che giấu thông tin khách hàng có dấu hiệu bất hợp pháp,"Soạn thảo và ban hành văn bản không đúng thẩm quyền, trình tự, thủ tục theo quy định của Agribank và pháp luật liên quan",Tất cả các đáp án trên,4,Điều 27 Nội quy lao động số 429/NQLĐ-HĐTV-TCNS ngày 25/7/2022
149,"Theo Quy chế Quản lý lao động trong hệ thống Agribank, trong thời hạn bao nhiêu ngày kể từ khi hợp đồng lao động xác định thời hạn hết hạn mà người lao động vẫn tiếp tục làm việc thì hai bên phải ký kết hợp đồng lao động mới?",Chậm nhất 10 ngày,Chậm nhất 20 ngày,Trong thời hạn 30 ngày,Chậm nhất 40 ngày,3,Điểm a Khoản 2 Điều 18 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
150,"Theo Quy chế Quản lý lao động trong hệ thống Agribank, nếu hết thời hạn 30 ngày kể từ ngày hợp đồng lao động xác định thời hạn hết hạn mà hai bên không ký kết hợp đồng lao động mới thì hợp đồng đã giao kết  trở thành loại hợp đồng có hình thức nào dưới đây?",Hợp đồng lao động không xác định thời hạn,Hợp đồng lao động có thời hạn 36 tháng,Hợp đồng lao động có thời hạn 24 tháng,Hợp đồng lao động có thời hạn 12 tháng,1,Điểm b Khoản 2 Điều 18 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
151,"Theo quy chế quản lý lao động trong hệ thống Agribank, vị trí chức danh nào là lao động thừa hành, phục vụ? (chọn đáp án đúng nhất)",Văn thư,Lễ tân,Lái xe,Tất cả các đáp án trên đều đúng,4,Khoản 2 Điều 8 Quy chế số 919/QC-HĐTV-TCTL ngày 31/12/2021
152,"Tính tổng tiền lương V1, V2 tháng 03/2025 của ông Y, cán bộ Chi nhánh  thuộc địa bàn vùng II (theo Nghị định số 74/2024/NĐ-CP ngày 30/6/2024 của Chính phủ), biết: ông Y hiện hưởng lương V1 bậc 1/6, hệ số 1,4  và V2 bậc 1/3, hệ số 4,53; Hệ số mức độ hoàn thành công việc là 1,0 và đi làm đủ ngày công; Giá trị 1 hệ số V2 là 1.000.000đ?", 10.704.000đ , 11.000.000đ , 10.700.000đ , 10.600.000đ ,1,"Điều 4,5 Quyết định số 306/QĐ-HĐTV-TCTL ngày 15/6/2016;
Nghị định số  74/2024/NĐ-CP ngày 30/6/2024"
153,"Tính tổng tiền lương V1, V2 tháng 3/2025 của ông D, cán bộ tín dụng Chi nhánh thuộc địa bàn vùng I (theo Nghị định số 74/2024/NĐ-CP ngày 30/6/2024 của Chính phủ), biết: Ông D hiện hưởng lương V1 bậc 3/6, hệ số 1,74 và V2 bậc 2/3, hệ số 6,1; Hệ số mức độ hoàn thành công việc là 1,0 và đi làm đủ ngày công; Hệ số thu hút là 1,0; Giá trị 1 hệ số V2 là 1.000.000đ?", 15.300.000đ , 15.200.000đ , 15.600.000đ , 15.730.400đ ,4,"Điều 4,5 Quyết định số 306/QĐ-HĐTV-TCTL ngày 15/6/2016;
Nghị định số  74/2024/NĐ-CP ngày 30/6/2024"
154,"Tính tổng tiền lương V1, V2 tháng 3/2025 của ông T, Giám đốc Chi nhánh loại II hạng 3 thuộc địa bàn vùng III (theo Nghị định số 74/2024/NĐ-CP ngày 30/6/2024  của Chính phủ), biết: Ông T hiện hưởng lương V1 bậc 3/3, hệ số 3,56 và V2 bậc 3/3, hệ số 18,2; Hệ số mức độ hoàn thành công việc là 1,0 và đi làm đủ ngày công; Giá trị 1 hệ số V2 là 1.000.000đ?", 31.800.000đ , 31.941.600đ , 31.200.000đ , 31.300.000đ ,2,"Điều 4,5 Quyết định số 306/QĐ-HĐTV-TCTL ngày 15/6/2016;
Nghị định số  74/2024/NĐ-CP ngày 30/6/2024"
155,"Tính tổng tiền lương V1, V2 tháng 3/2025 của bà N, cán bộ kế toán Chi nhánh thuộc địa bàn vùng II (theo Nghị định số 74/2024/NĐ-CP ngày 30/6/2024  của Chính phủ), biết: Bà N hiện hưởng lương V1 bậc 1/6, hệ số 1,4 và V2 bậc 1/3, hệ số 4,53; Hệ số mức độ hoàn thành công việc là 0,9 và đi làm 19/21 ngày công; Giá trị 1 hệ số V2 là 1.000.000đ?", 8.000.000đ , 8.100.000đ , 8.500.000đ , 8.716.114 đ ,4,"Điều 4,5 Quyết định số 306/QĐ-HĐTV-TCTL ngày 15/6/2016;
Nghị định số  74/2024/NĐ-CP ngày 30/6/2024"
156,"Ông X là nhân viên tại Agribank. Tính số tiền ông X phải đóng BHXH bắt buộc trong tháng 3/2025, biết tiền lương đóng BHXH bắt buộc của ông X là 6.944.000đ?", 729.120đ , 700.000đ , 720.000đ , 710.000đ ,1,Tiết 1.1 Khoản 1 Điều 5; Khoản 1 Điều 14; Khoản 1 Điều 18 Quyết định số 2525/VBHN-BHXH ngày 15/8/2023
157,"Ông A ký HĐLĐ chính thức với Agribank từ tháng 01/2007 và làm việc liên tục đến hết tháng 12/2024. Vậy khi chấm dứt HĐLĐ theo thỏa thuận với Agribank, ông A được Agribank thanh toán trợ cấp thôi việc với số tiền là bao nhiêu? Biết:
- Ông A được Agribank đóng Bảo hiểm thất nghiệp từ tháng 01/2009 đến thời điểm nghỉ.
- Mức lương bình quân 06 tháng liền kề trước khi ông A nghỉ việc là 10.000.000đ.",5.000.000đ,10.000.000đ,15.000.000đ,Ông A không được thanh toán trợ cấp thôi việc,2,Theo Điều 46 Bộ luật Lao động năm 2019
158,"Ông B ký HĐLĐ chính thức với Agribank từ tháng 01/2009 và làm việc liên tục đến hết tháng 12/2024. Vậy khi chấm dứt HĐLĐ theo thỏa thuận với Agribank, ông B được Agribank thanh toán trợ cấp thôi việc với số tiền là bao nhiêu? Biết:
- Ông B được Agribank đóng Bảo hiểm thất nghiệp từ tháng 01/2009 đến thời điểm nghỉ;
- Mức lương bình quân 06 tháng liền kề trước khi ông B nghỉ việc là 10.000.000đ.",5.000.000đ,10.000.000đ,15.000.000đ,Ông B không được thanh toán trợ cấp thôi việc,4,Theo Điều 46  Bộ luật Lao động năm 2019
159,"Ông C ký HĐLĐ chính thức với Agribank từ tháng 01/2008 và làm việc liên tục đến hết tháng 12/2024. Vậy khi Agribank xử lý kỷ luật sa thải đối với ông C thì thanh toán trợ cấp thôi việc cho ông C số tiền là bao nhiêu? Biết:
- Ông C được Agribank đóng Bảo hiểm thất nghiệp từ tháng 01/2009 đến thời điểm nghỉ;
- Mức lương bình quân 06 tháng liền kề trước khi ông C nghỉ việc là 10.000.000đ.",5.000.000đ,10.000.000đ,15.000.000đ,Ông C không đủ điều kiện để hưởng trợ cấp thôi việc,4,Theo Điều 46  Bộ luật Lao động năm 2019
160,"Ông D ký HĐLĐ chính thức với Agribank từ tháng 06/2008 và làm việc liên tục đến hết tháng 12/2024. Vậy khi người lao động đơn phương chấm dứt HĐLĐ với Agribank trái luật thì Agribank thanh toán trợ cấp thôi việc là bao nhiêu? Biết:
- Ông D được Agribank đóng Bảo hiểm thất nghiệp từ tháng 01/2009 đến thời điểm nghỉ;
- Mức lương bình quân 06 tháng liền kề trước khi ông D nghỉ việc là 10.000.000đ.",2.500.000đ,5.000.000đ,10.000.000đ,Ông D không đủ điều kiện để hưởng trợ cấp thôi việc,4,Theo Điều 46  Bộ luật Lao động năm 2019
161,"Ông X là nhân viên tại Agribank. Tính số tiền đóng BHXH bắt buộc mà Agribank phải đóng cho ông X trong tháng 3/2025, biết tiền lương đóng BHXH bắt buộc của ông X là 6.944.000đ?", 1.492.960đ , 1.490.000đ , 1.480.000đ , 1.470.000đ ,1,Tiết 2.1 Khoản 2 Điều 5; Khoản 1 Điều 14; Khoản 1 Điều 18; Khoản 1 Điều 22 Quyết định số 2525/VBHN-BHXH ngày 15/8/2023
162,"Theo Văn bản số 8386/NHNo-TCTL ngày 27/9/2021, thời gian thử việc đối với lao động làm công tác lễ tân là bao lâu?",Không cần thử việc,05 ngày,01 tuần,Không quá 06 ngày làm việc,4,Khoản 2.3 Mục 2 Văn bản số 8386/NHNo-TCTL ngày 27/9/2021
163,Những hình thức thông báo cho ứng viên được tuyển dụng tại Agribank:,Thông báo bằng văn bản,Thông báo qua website của Agribank,"Thông báo qua email, số điện thoại",Tất cả các đáp án trên ,4,Khoản 1.1 Mục 1 Văn bản số 8386/NHNo-TCTL ngày 27/9/2021
164,"Tính tổng tiền lương V1, V2 tháng 12/2024 của bà N, cán bộ kế toán Chi nhánh thuộc địa bàn vùng I (theo Nghị định số 74/2024/NĐ-CP ngày 30/6/2024  của Chính phủ), biết: Bà N hiện hưởng lương V1 bậc 1/6, hệ số 1,4 và V2 bậc 1/3, hệ số 4,53; Hệ số mức độ hoàn thành công việc là 1 và đi làm 19/22 ngày công; Giá trị 1 hệ số V2 là 1.000.000đ?", 9.960.000đ , 9.860.000đ , 9.909.363đ , 9.770.000đ ,3,"Điều 4, 5 Quyết định số 306/QĐ-HĐTV-TCTL ngày 15/6/2016,Quyết định số 703/QĐ-HĐTV-TCTL ngày 31/7/2017"
165,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, tập thể lãnh đạo đơn vị gồm những thành phần nào (Chọn đáp án đúng nhất)?",Ban lãnh đạo đơn vị và cấp ủy cùng cấp,Ban lãnh đạo đơn vị,"Ban lãnh đạo đơn vị, cấp ủy cùng cấp, cấp trưởng, cấp phó bộ phận",,1,Khoản 10 Điều 2  Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
166,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên quy định tiêu chuẩn, điều kiện đối với nhân sự luân chuyển là:","Có lập trường, tư tưởng chính trị vững vàng, phẩm chất đạo đức tốt, có năng lực và triển vọng phát triển","Được quy hoạch ở vị trí lãnh đạo, quản lý cao hơn; đáp ứng điều kiện về độ tuổi luân chuyển theo quy định của Agribank","Có trình độ chuyên môn phù hợp, đáp ứng được yêu cầu nhiệm vụ của vị trí luân chuyển; cơ bản đáp ứng tiêu chuẩn, điều kiện cụ thể của chức vụ luân chuyển đến theo quy định",Tất cả đáp án trên ,4,Điều 8  Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
167,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, Tổng giám đốc có thẩm quyền phê duyệt kế hoạch luân chuyển, quyết định luân chuyển đối với: ","Nhân sự giữ chức danh, chức vụ được luân chuyển từ Trụ sở chính xuống Chi nhánh và ngược lại","Các chức danh diện Tổng Giám đốc bổ nhiệm hoặc nhân sự luân chuyển đến vị trí chức danh thuộc thẩm quyền bổ nhiệm của Tổng Giám đốc, nhân sự luân chuyển giữa các đơn vị tại Trụ sở chính, giữa Trụ sở chính với Chi nhánh và ngược lại, giữa các Chi nhánh loại I (trừ các trường hợp thuộc thẩm quyền của Hội đồng thành viên, Chủ tịch Hội đồng thành viên)",Các chức danh diện Chủ tịch HĐTV bổ nhiệm ,,2,Tiết c Khoản 1 Điều 9  Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
168,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, đâu là căn cứ để xem xét, bố trí công tác đối với nhân sự luân chuyển?",Căn cứ vào dự kiến phương án bố trí nhân sự theo kế hoạch luân chuyển đã được phê duyệt,"Căn cứ vào nhận xét, đánh giá về kết quả công tác của nhân sự trong thời gian luân chuyển",Căn cứ vào tình hình thực tế về cơ cấu tổ chức và nhân sự của đơn vị/bộ phận nơi đi tại thời điểm xem xét bố trí công tác cho nhân sự luân chuyển,Tất cả đáp án trên ,4,Khoản 1 điều 17  Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
169,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, trường hợp nào thì nhân sự bị bố trí chức vụ thấp hơn chức vụ luân chuyển sau khi luân chuyển?",Nhân sự hoàn thành tốt nhiệm vụ,Nhân sự không hoàn thành nhiệm vụ hoặc bị kỷ luật,Tất cả các đáp án trên ,,2,Tiết đ khoản 2 điều 17  Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
170,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, thời hạn điều động để đào tạo, bồi dưỡng kinh nghiệm thực tiễn tại cơ sở là: (chọn đáp án đầy đủ nhất)",Tối thiểu 02 năm (24 tháng),01 năm (12 tháng),"Tối thiểu là 01 năm (12 tháng), tối đa là 02 năm (24 tháng). Trường hợp đặc biệt do Hội đồng thành viên xem xét, quyết định",,3,Khoản 1 Điều 19  Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
171,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, phạm vi điều động để đào tạo, bồi dưỡng kinh nghiệm thực tiễn tại cơ sở? (chọn đáp án đầy đủ nhất)","Điều động từ các đơn vị tại Trụ sở chính, Văn phòng đại diện, Đơn vị sự nghiệp đến các Chi nhánh trong hệ thống Agribank, từ Hội sở Chi nhánh loại I đến các Phòng giao dịch/Chi nhánh loại II phụ thuộc",Điều động từ các đơn vị tại Trụ sở chính đến các Chi nhánh trong hệ thống Agribank,Điều động giữa các Chi nhánh loại I,,1,Khoản 2 điều 19 Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
172,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, các đối tượng nào sau đây không cần thực hiện điều động để đào tạo, bồi dưỡng kinh nghiệm thực tiễn tại cơ sở?",Nhân sự làm công tác tín dụng,Nhân sự làm công tác kế toán,Nhân sự làm công tác pháp chế,"Lái xe, văn thư và các trường hợp có tính chất đặc thù riêng, đòi hỏi nghiệp vụ kỹ thuật chuyên ngành không phải nghiệp vụ ngân hàng",4,Tiết a khoản 3  điều 19 Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên
173,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, chức danh Phó Giám đốc Chi nhánh loại I hạng 1 thuộc thẩm quyền quyết định công tác nhân sự của cấp nào?",Hội đồng thành viên,Chủ tịch Hội đồng thành viên,Tổng Giám đốc,Giám đốc Chi nhánh loại I,1,Khoản 4 Điều 9 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
174,"Theo quy định tại Thông tư 32/2024/TT-NHNN, mạng lưới hoạt động của ngân hàng thương mại bao gồm?","Chi nhánh, phòng giao dịch, văn phòng đại diện, đơn vị sự nghiệp ở trong nước ","Chi nhánh, văn phòng đại diện, ngân hàng con ở nước ngoài của ngân hàng thương mại theo quy định của pháp luật",Tất cả các đáp án trên,,3,khoản 1 Điều 3 Thông tư 32/2024/TT-NHNN
175,"Theo quy định tại Thông tư 32/2024/TT-NHNN, Chi nhánh là:","Đơn vị phụ thuộc ngân hàng thương mại, hạch toán phụ thuộc, có con dấu, có nhiệm vụ thực hiện một hoặc một số chức năng của ngân hàng thương mại theo phân cấp của ngân hàng thương mại và phù hợp với quy định của pháp luật",Đơn vị phụ thuộc ngân hàng thương mại có nhiệm vụ thực hiện một hoặc một số chức năng của ngân hàng thương mại,Đơn vị phụ thuộc ngân hàng thương mại có nhiệm vụ thực hiện một hoặc một số chức năng của ngân hàng thương mại theo phân cấp của ngân hàng thương mại,,1,khoản 2 Điều 3 Thông tư 32/2024/TT-NHNN
176,"Theo quy định tại Thông tư 32/2024/TT-NHNN, Phòng giao dịch là:","Loại hình chi nhánh, được quản lý bởi một chi nhánh ở trong nước của ngân hàng thương mại, hạch toán báo số, có con dấu, có địa điểm đặt trụ sở trên địa bàn tỉnh, thành phố trực thuộc Trung ương nơi đặt trụ sở chi nhánh quản lý","Loại hình chi nhánh, được quản lý bởi một chi nhánh của ngân hàng thương mại","Loại hình chi nhánh, được quản lý bởi một chi nhánh ở trong nước của ngân hàng thương mại",,1,khoản 3 Điều 3 Thông tư 32/2024/TT-NHNN
177,"Theo quy định tại Thông tư 32/2024/TT-NHNN, Phòng giao dịch không được thực hiện:","Phê duyệt, quyết định cấp tín dụng cho một khách hàng vượt quá hai (02) tỷ đồng Việt Nam hoặc ngoại tệ quy đổi tương đương, trừ trường hợp khoản cấp tín dụng được đảm bảo toàn bộ bằng tiền, thẻ tiết kiệm, giấy tờ có giá do chính ngân hàng thương mại phát hành, trái phiếu chính phủ, tín phiếu kho bạc nhà nước","Cung cấp dịch vụ thanh toán, chuyển tiền quốc tế",Tất cả các đáp án trên đều đúng,,3,"Điểm a, khoản 3 Điều 3 Thông tư 32/2024/TT-NHNN"
178,"Theo quy định tại Thông tư 32/2024/TT-NHNN, Chi nhánh, phòng giao dịch ở trong nước của ngân hàng thương mại bị xem xét chấm dứt hoạt động khi nào?","Có bằng chứng chứng minh hồ sơ đề nghị thành lập chi nhánh, phòng giao dịch, văn phòng đại diện, đơn vị sự nghiệp có thông tin sai sự thật dẫn đến việc đánh giá sai lệch việc đáp ứng điều kiện thành lập chi nhánh, phòng giao dịch, văn phòng đại diện, đơn vị sự nghiệp của ngân hàng thương mại",Hoạt động không đúng nội dung hoạt động được phép theo quy định của pháp luật,Tất cả các đáp án trên đều đúng.,,3,khoản 3 Điều 30 Thông tư 32/2024/TT-NHNN
179,"Theo quy định tại Thông tư 32/2024/TT-NHNN, Chi nhánh ở trong nước của ngân hàng thương mại bị bắt buộc chấm dứt hoạt động trong trường hợp nào?",Chi nhánh có chênh lệch thu chi trong 03 năm liên tiếp âm (trừ trường hợp theo quy định của pháp luật),Chi nhánh có chênh lệch thu chi trong 10 năm liên tiếp âm,Chi nhánh có chênh lệch thu chi trong 04 năm liên tiếp âm,,1,khoản 4 Điều 30 Thông tư 32/2024/TT-NHNN
180,Hội đồng thành viên quyết định công tác nhân sự đối với chức danh chức vụ nào sau đây?,Phó Giám đốc Chi nhánh loại I hạng đặc biệt,Phó Giám đốc Chi nhánh loại I hạng 1,Phó Giám đốc Chi nhánh loại I hạng 2,Tất cả các đáp án trên,4,Điểm c khoản 1 Điều 9 Quy chế 388/QC-HĐTV-UBNS ngày 15/5/2024
181,"Nhằm tránh gây xung đột lợi ích theo quy định của pháp luật, Nhà nước và Agribank, không phân công, giao nhiệm vụ những người có quan hệ gia đình trong cùng một quy trình nghiệp vụ để xử lý từng nhiệm vụ cụ thể về những lĩnh vực nào?","Tín dụng, kế toán, kho quỹ",Nhân sự,"Mua, bán vật tư, hàng hóa, dịch vụ",Tất cả các đáp án trên,4,Điểm c Khoản 2 Điều 6 Quy chế 388/QC-HĐTV-UBNS ngày 15/5/2024
182,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, chức danh nào sau đây thuộc thẩm quyền quyết định công tác nhân sự của Tổng Giám đốc?",Phó Giám đốc Chi nhánh loại I hạng 2,Phó Giám đốc Chi nhánh loại II,"Giám đốc Chi nhánh loại II, trừ các trường hợp Tổng Giám đốc ủy quyền cho Giám đốc Chi nhánh loại I",,3,"Điểm b, Khoản 3, Điều 9 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024"
183,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, nhân sự được điều động, bổ nhiệm giữ chức vụ mới thì thời hạn giữ chức vụ được tính từ thời điểm nào?","Tính từ ngày quyết định điều động, bổ nhiệm giữ chức vụ mới có hiệu lực thi hành",Tính từ ngày bộ phận tham mưu nhận được đầy đủ hồ sơ,"Tính từ thời gian nhân sự được qiao nhiệm vụ ""Quyền"" hoặc ""Phụ trách điều hành""",,1,Khoản 3 Điều 11  Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
184,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, trường hợp thay đổi chức danh, chức vụ do chia tách, sáp nhập, sắp xếp lại cơ cấu tổ chức thì thời hạn giữ chức vụ của nhân sự được tính từ ngày nào?","Ngày hiệu lực của Quyết định điều động, bổ nhiệm giữ chức vụ cũ trước khi chia tách, sáp nhập, sắp xếp lại cơ cấu tổ chức","Tính từ ngày quyết định điều động, bổ nhiệm giữ chức vụ mới có hiệu lực thi hành","Ngày hiệu lực của Quyết định chia tách, sáp nhập, sắp xếp lại cơ cấu tổ chức",,2,Khoản 5 Điều 11 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024
185,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên thời gian thực hiện việc xây dựng, phê duyệt, công khai kế hoạch chuyển đổi vị trí công tác HẰNG NĂM thực hiện vào thời gian nào?",Đầu Quý I,Đầu Quý II,Đầu Quý III,Quý IV,4,Theo Điểm a Khoản 2 Điều 31 Quy chế số 389/QC-HĐTV-UBNS
186,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, trường hợp đương nhiên thôi giữ chức vụ là:","Nhân sự điều chuyển công tác, thôi việc, chấm dứt hợp đồng lao động","Nhân sự chết, mất tích",Nhân sự hết thời hạn giữ chức vụ được ghi trong quyết định hoặc được bổ nhiệm chức vụ mới (trừ trường hợp kiêm nhiệm và quyết định không ghi thời hạn kiêm nhiệm),Tất cả các đáp án trên,4,Điều 36 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
187,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, ""Bổ nhiệm lần đầu"" là:","Việc cấp có thẩm quyền quyết định điều động nhân sự giữ chức danh, chức vụ khác","Việc cấp có thẩm quyền quyết định giao có thời hạn một chức danh, chức vụ cụ thể cho nhân sự nhưng không phải là điều động, giao nhiệm vụ, giao quyền cấp trưởng","Việc cấp có thẩm quyền quyết định bổ nhiệm nhân sự giữ chức danh, chức vụ lần đầu tiên hoặc được quyết định giữ chức danh, chức vụ mới cao hơn chức danh, chức vụ đang đảm nhiệm",,3,Khoản 18 Điều 3 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
188,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, thời gian giao quyền, giao phụ trách đơn vị/bộ phận là bao nhiêu lâu?",Không quá 06 tháng và không tính vào thời gian giữ chức vụ nếu được bổ nhiệm,Không quá 08 tháng và không tính vào thời gian giữ chức vụ nếu được bổ nhiệm,Không quá 12 tháng và không tính vào thời gian giữ chức vụ nếu được bổ nhiệm,Không quá 10 tháng và không tính vào thời gian giữ chức vụ nếu được bổ nhiệm,3,Khoản 2 Điều 28 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
189,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, điều kiện bổ nhiệm lại bao gồm? (chọn đáp án đầy đủ nhất)","Nhân sự được cấp có thẩm quyền đánh giá là hoàn thành nhiệm vụ trong nhiệm kỳ giữ chức vụ và vẫn đủ tiêu chuẩn chức danh, đáp ứng được yêu cầu nhiệm vụ trong thời gian tới; Agribank có nhu cầu",Tỷ lệ phiếu tín nhiệm tại các hội nghị đạt trên 50%,Có đủ sức khỏe để hoàn thành nhiệm vụ được giao (do cơ quan y tế có thẩm quyền chứng nhận),Tất cả các đáp án trên,4,Điều 22 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
190,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, Đơn vị có trách nhiệm tham mưu, giúp việc Tổng Giám đốc triển khai quy trình, thủ tục có liên quan đến công tác nhân sự đối với các chức danh, chức vụ thuộc thẩm quyền của Tổng Giám đốc?",Ban Thư ký Hội đồng thành viên,Ủy ban nhân sự,Ban Thư ký tổng hợp,Ban Tổ chức nhân sự,4,Khoản 2 Điều 40 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
191,"Theo quy định tại Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, Các chức danh nào KHÔNG tương đương với chức danh Trưởng phòng Chi nhánh loại I?",Trưởng nghiệp vụ tại Trụ sở chính,Trưởng phòng tại Trụ sở chính,Giám đốc Chi nhánh loại II ,Phó Giám đốc Chi nhánh loại II,4,Danh sách tại Bậc 3 Phụ lục 01 Quy chế số 388/QC-HĐTV-UBNS ngày 15/5/2024 
192,"Theo quy định tại Quy chế số 389/QC-HĐTV-UBNS ngày 15/5/2024 của Hội đồng thành viên, thời hạn luân chuyển được quy định như thế nào?",Ít nhất 03 năm (36 tháng),03 năm (36 tháng),Tối đa 03 năm (36 tháng),,1,Khoản 1 điều 6 Quy chế số 389/QC-HĐTV-UBNS ngày  15/5/2024
