id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
103,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Thời gian lập kế hoạch giám sát, phân công nhiệm vụ của Tổ giám sát khi thực hiện giám sát hoạt động Đoàn kiểm tra là:",Chậm nhất 05 ngày làm việc sau khi có Quyết định thành lập Tổ giám sát.,Chậm nhất 03 ngày sau khi có Quyết định thành lập Tổ giám sát.,Khi kết thúc hoạt động của Đoàn kiểm tra.,Tổ trưởng Tổ giám sát quyết định.,1,Khoản 1 Điều 31 Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
104,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, nội dung giám sát hoạt động chi nhánh gồm:","Công tác quản trị điều hành; kết quả hoạt động kinh doanh; các hoạt động nghiệp vụ; công tác kiểm tra, kiểm soát nội bộ.",Kết quả hoạt động kinh doanh.,"Kết quả thực hiện kết luận, kiến nghị thanh tra, kiểm toán, kiểm tra, giám sát.",Công tác quản trị điều hành.,1,"Mục 4, Chương III, Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022"
105,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, bộ phận thực hiện giám sát có tối thiểu bao nhiêu người?","Tối thiểu 02 người, trong đó 01 người thực hiện nhiệm vụ của Người giám sát và Người phê duyệt.","Tối thiểu 02 người, trong đó 01 người thực hiện nhiệm vụ giám sát và 1 người thực hiện nhiệm vụ Người kiểm soát và Người phê duyệt.","Tối thiểu 03 người, thực hiện các nhiệm vụ là Người giám sát, Người kiểm soát, Người phê duyệt.",Đáp án 2 và 3.,4,Theo khoản 1 Điều 13 Quy định 2133/QyĐ/NHNo-KTNB ngày 30/9/2022
106,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, kết quả xếp hạng rủi ro chi nhánh hàng năm là căn cứ để:","Xây dựng kế hoạch kiểm tra, giám sát; chấm điểm thi đua chuyên đề KTKSNB hàng năm.","Xây dựng kế hoạch đề cương giám sát hàng năm; đề xuất kiểm tra, giám sát đột xuất; xác định mức độ đối với giám sát thường xuyên.",Xây dựng kế hoạch đề cương giám sát hàng năm.,Xây dựng kế hoạch đề cương giám sát hàng năm; đề xuất giám sát đột xuất.,2,Theo khoản 2 Điều 9 Quy định 2133/QyĐ/NHNo-KTNB ngày 30/9/2022
107,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, căn cứ vào mục tiêu giám sát, đặc thù và quy mô của đơn vị trực thuộc. Giám đốc chi nhánh loại I có được điều chỉnh tham số, phạm vi giới hạn và mức độ giám sát đối với hệ thống tiêu chí giám sát thường xuyên không?",Không được điều chỉnh.,"Được điều chỉnh cho phù hợp với mục tiêu, giám sát, đặc thù và quy mô của đơn vị.",Trình Tổng giám đốc điều chỉnh.,Báo cáo Tổng giám trước khi điều chỉnh.,2,Theo khoản 3 Điều 19 Quy định 2133/QyĐ/NHNo-KTNB ngày 30/9/2022
108,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Đơn vị thực hiện giám sát thường gồm: ","Ban, Trung tâm tại Trụ sở chính, Văn phòng đại diện, Đơn vị sự nghiệp thực hiện tự giám sát tại đơn vị mình và thực hiện giám sát đối với các Chi nhánh; Chi nhánh loại I thực hiện giám sát đối với hội sở Chi nhánh loại I, Chi nhánh loại II và PGD trực thuộc; Chi nhánh Agribank ở nước ngoài thực hiện giám sát đối với các đơn vị, bộ phận trực thuộc.","Ban, Trung tâm tại Trụ sở chính, Văn phòng đại diện thực hiện giám sát đối với các Chi nhánh.","Chi nhánh loại I thực hiện giám sát đối với hội sở Chi nhánh loại I, Chi nhánh loại II.","Chi nhánh loại I thực hiện giám sát đối với hội sở Chi nhánh loại I, Chi nhánh loại II và PGD trực thuộc; Chi nhánh Agribank ở nước ngoài thực hiện giám sát đối với các đơn vị, bộ phận trực thuộc.",1,"Khoản 3, Điều 2 Quy định 2133/QyĐ/NHNo-KTNB ngày 30/9/2022"
109,"Theo Văn bản 2133/NHNo-KTNB, Giám sát trực tiếp được thực hiện theo nội dung nào sau đây: ",Thực hiện theo kế hoạch.,Thực hiện theo kế hoạch; thực hiện đột xuất.,Theo yêu cầu của giám sát từ xa; thực hiện đột xuất.,Thực hiện theo kế hoạch; thực hiện đột xuất; Theo yêu cầu của giám sát từ xa,4,Khoản 2 Điều 4 Quy định 2133/QyĐ/NHNo-KTNB ngày 30/9/2022
110,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, nội dung giám sát nào dưới đây thực hiện theo hệ thống tiêu chí giám sát?",Nội dung giám sát thường xuyên.,Giám sát theo kế hoạch.,Giám sát đột xuất.,Giám sát trực tiếp.,1,"Điểm b Khoản 1, Điều 4 Quy định 2133/QyĐ/NHNo-KTNB ngày 30/9/2022"
111,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, tùy theo tình hình hoạt động thực tế của đối tượng giám sát và yêu cầu giám sát từng thời kỳ, Đơn vị thực hiện giám sát có thể:",Tự bổ sung nội dung cần giám sát để đảm bảo được mục tiêu giám sát.,Không được bổ sung nội dung giám sát.,Được bổ sung nội dung giám sát sau khi trình cấp có thẩm quyền.,Trình Tổng Giám đốc bổ sung.,1,Theo điểm b Khoản 1 Điều 20 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
112,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, nội dung giám sát thực hiện kết luận, kiến nghị thanh tra, kiểm toán, kiểm tra, giám sát bao gồm:","Việc tổ chức, triển khai thực hiện các văn bản chỉ đạo, chấn chỉnh; Tiến độ và kết quả khắc phục chỉnh sửa; Những khó khăn, vướng mắc và nguyên nhân chưa thực hiện kiến nghị, biện pháp xử lý đối với kiến nghị đang, chưa khắc phục.","Việc tổ chức, triển khai thực hiện các văn bản chỉ đạo, chấn chỉnh; Tiến độ và kết quả khắc phục chỉnh sửa; Những khó khăn, vướng mắc và nguyên nhân chưa thực hiện kiến nghị, biện pháp xử lý đối với kiến nghị đang, chưa khắc phục; Việc kiểm điểm, xử lý trách nhiệm cán bộ có liên quan.","Việc tổ chức, triển khai thực hiện các văn bản chỉ đạo, chấn chỉnh; Tiến độ và kết quả khắc phục chỉnh sửa; Những khó khăn, vướng mắc và nguyên nhân chưa thực hiện kiến nghị, biện pháp xử lý đối với kiến nghị đang, chưa khắc phục; Việc kiểm điểm, xử lý trách nhiệm cán bộ có liên quan; Việc thực hiện quyết định xử phạt vi phạm hành chính; Việc chấp hành chế độ báo cáo.",,3,Khoản 2 Điều 25 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
113,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, chọn phương án đúng nhất: Giám sát trực tiếp là:","Là hình thức giám sát thông qua tiếp xúc, làm việc trực tiếp với đối tượng được giám sát để xác minh tính trung thực, chính xác, đầy đủ của tài liệu, thông tin, báo cáo. Giám sát trực tiếp được thực hiện theo kế hoạch giám sát, đột xuất hoặc theo yêu cầu của giám sát từ xa nhằm làm rõ các nội dung giám sát.","Là hình thức giám sát làm việc trực tiếp với đối tượng được giám sát để xác minh tính trung thực, chính xác, đầy đủ của tài liệu, thông tin, báo cáo. Giám sát trực tiếp được thực hiện theo kế hoạch giám sát.","Là hình thức giám sát thông qua tiếp xúc, làm việc trực tiếp với đối tượng được giám sát để xác minh tính trung thực, chính xác, đầy đủ của tài liệu, thông tin, báo cáo. ",,1,Theo Khoản 2 Điều 4 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
114,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Đơn vị thực hiện xếp 
hạng rủi ro của các chi nhánh loại II là :","Phòng kiểm tra, kiểm soát nội bộ thực hiện xếp hạng rủi ro cho các chi nhánh loại II trực thuộc.",Phòng kế hoạch tổng hợp thực hiện xếp hạng rủi ro cho các chi nhánh loại II trực thuộc. ,Phòng tổng hợp thực hiện xếp hạng rủi ro cho các chi nhánh loại II trực thuộc.,Giám đốc chi nhánh loại I  thực hiện xếp hạng rủi ro cho các chi nhánh loại II trực thuộc.,1,Theo Khoản 1 Điều 6 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
115,Đối tượng áp dụng tại Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022 là gì?,"Các đơn vị, Đoàn giám sát, Tổ/Người giám sát hoạt động đoàn kiểm tra, cá nhân có liên quan đến công tác giám sát (không bao gồm hoạt động giám sát, kiểm toán nội bộ của Ban Kiểm soát Agribank; hoạt động giám sát của Đảng).","Các đơn vị, Đoàn giám sát, Tổ/Người giám sát hoạt động đoàn kiểm tra, cá nhân có liên quan đến công tác giám sát (không bao gồm hoạt động giám sát của Đảng; hoạt động giám sát của Công đoàn; hoạt động giám sát công ty con).","Các đơn vị, cá nhân có liên quan đến công tác giám sát (không bao gồm hoạt động giám sát, kiểm toán nội bộ của Ban Kiểm soát Agribank; hoạt động giám sát của Đảng; hoạt động giám sát của Công đoàn; hoạt động giám sát công ty con).","Các đơn vị, Đoàn giám sát, Tổ/Người giám sát hoạt động đoàn kiểm tra, cá nhân có liên quan đến công tác giám sát (không bao gồm hoạt động giám sát, kiểm toán nội bộ của Ban Kiểm soát Agribank; hoạt động giám sát của Đảng; hoạt động giám sát của Công đoàn; hoạt động giám sát công ty con)",4,Theo điểm a Khoản 2 Điều 1 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
116,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Đề cương giám sát đối với giám sát từ xa theo kế hoạch, giám sát trực tiếp bao gồm:","Các nội dung về hình thức giám sát, thời hiệu, phạm vi giám sát; tài liệu, căn cứ giám sát.",Hệ thống tiêu chí giám sát thường xuyên là nội dung chính của đề cương.,"Các nội dung về: hình thức giám sát, chi tiết nội dung giám sát; thời hiệu, phạm vi giám sát; tài liệu, căn cứ giám sát.","Các nội dung về : hình thức giám sát, hệ thống tiêu chí giám sát thường xuyên.",3,Theo điểm a Khoản 2 Điều 11 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
117,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Thời hạn Chi nhánh loại I xây dựng và ban hành kế hoạch, đề cương giám sát hàng năm của đơn vị mình là:",Trước ngày 30/9 ,Trước ngày 31/11 ,Trước ngày 31/12 hàng năm.,Trước ngày 31/3 ,3,Theo điểm a Khoản 3 Điều 12 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
118,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Thời hạn lập báo cáo giám sát đối với giám sát thường xuyên là:",Người đứng đầu Đơn vị thực hiện giám sát quy định kỳ lập báo cáo nhưng tối thiểu 1 tháng/lần.,Người đứng đầu Đơn vị thực hiện giám sát quy định kỳ lập báo cáo nhưng tối thiểu 2 tháng/lần.,Người đứng đầu Đơn vị thực hiện giám sát quy định kỳ lập báo cáo nhưng tối thiểu 3 tháng/lần.,Người đứng đầu Đơn vị thực hiện giám sát quy định kỳ lập báo cáo nhưng tối thiểu 6 tháng/lần.,4,Theo điểm c Khoản 2 Điều 16 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
119,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, lập kế hoạch giám sát, phân công nhiệm vụ của Tổ giám sát đoàn kiểm tra được thực hiện chậm nhất sau bao nhiêu ngày?",Chậm nhất sau 1 ngày làm việc sau khi có Quyết định thành lập Tổ giám sát.,Chậm nhất sau 3 ngày làm việc sau khi có Quyết định thành lập Tổ giám sát.,Chậm nhất sau 5 ngày làm việc sau khi có Quyết định thành lập Tổ giám sát.,Chậm nhất sau 2 ngày làm việc sau khi có Quyết định thành lập Tổ giám sát.,3,Theo Khoản 1 Điều 31 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
120,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Báo cáo giám sát đoàn kiểm tra được gửi cho Người ra quyết định giám sát sau bao nhiêu ngày?",Sau 03 ngày làm việc kể từ ngày Đoàn kiểm tra có báo cáo kết quả kiểm tra.,Sau 05 ngày kể từ ngày Đoàn kiểm tra có báo cáo kết quả kiểm tra.,Sau 03 ngày kể từ ngày Đoàn kiểm tra thông qua biên bản tại chi nhánh.,Sau 07 ngày kể từ ngày Đoàn kiểm tra thông qua biên bản tại chi nhánh.,1,Theo Khoản 4 Điều 31 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
121,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Kế hoạch giám sát bao gồm những nội dung cơ bản nào?","Mục đích, yêu cầu, phạm vi giám sát, nội dung giám sát.","Đối tượng được giám sát, thời gian tiến hành giám sát, phân công tổ chức thực hiện.","Đơn vị thực hiện giám sát, đối tượng được giám sát, thời gian tiến hành giám sát, phân công tổ chức thực hiện",Đáp án 1 và 3,4,Theo Khoản 1 Điều 11 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
122,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, trình tự của giám sát từ xa như thế nào?","1) Thu thập thông tin, tài liệu, dữ liệu về nội dung giám sát; 
2) Phân tích, tổng hợp, lập báo cáo giám sát; 
3) Phê duyệt báo cáo giám sát.","1) Thu thập thông tin, tài liệu, dữ liệu về nội dung giám sát; 
2) Phân tích, tổng hợp, lập báo cáo giám sát; 
3) Kiểm soát báo cáo giám sát; 
4) Phê duyệt báo cáo giám sát.","1) Phân tích, tổng hợp, lập báo cáo giám sát; 
2) Kiểm soát báo cáo giám sát; 
3) Phê duyệt báo cáo giám sát.","1) Thu thập thông tin, tài liệu, dữ liệu về nội dung giám sát; 
2) Phân tích, tổng hợp, lập báo cáo giám sát; 
3) Kiểm soát báo cáo giám sát.",2,Theo Điều 16 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
123,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, hàng năm, căn cứ mục tiêu, yêu cầu của công tác giám sát, kết quả xếp hạng rủi ro, cấp có thẩm quyền nào bổ sung, điều chỉnh hệ thống tiêu chí giám sát  thường xuyên phù hợp với Đề cương giám sát? ",Trưởng phòng KTKSNB của chi nhánh loại I.,Ban KTGS.,Hội đồng Thành Viên.,Tổng Giám đốc/Giám đốc Chi nhánh loại I.,4,Theo Khoản 3 Điều 19 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
124,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, trình tự giám sát hoạt động đoàn kiểm tra là?","Lập kế hoạch giám sát, phân công nhiệm vụ; Thông báo về hoạt động giám sát và yêu cầu cung cấp thông tin; Thu thập thông tin, thực hiện giám sát; Báo cáo giám sát."," Thông báo về hoạt động giám sát và yêu cầu cung cấp thông tin; Lập kế hoạch giám sát, phân công nhiệm vụ.
","Thông báo về hoạt động giám sát và yêu cầu cung cấp thông tin; Thu thập thông tin, thực hiện giám sát; Báo cáo giám sát.","Lập kế hoạch giám sát, phân công nhiệm vụ; Thu thập thông tin, thực hiện giám sát; Báo cáo giám sát.",1,Theo Điều 31 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
125,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Giám sát trực tiếp là?",Một hình thức giám sát.,Một nội dung giám sát,Một biện pháp xử lý giám sát,Đáp án 1 và 2,1,"Khoản 2, Điều 4 Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022 "
126,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Kế hoạch giám sát hàng năm do ai ban hành?",Tổng Giám đốc ban hành.,Hội đồng thành viên ban hành.,Giám đốc chi nhánh loại I ban hành.,"Tổng Giám đốc, Giám đốc Chi nhánh loại I ban hành.",4,Điều 12 Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
127,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, biện pháp xử lý giám sát được thực hiện vào thời gian nào?",Trước khi thực hiện giám sát.,Trong quá trình giám sát.,Sau khi thực hiện giám sát.,Trong suốt quá trình giám sát và sau khi thực hiện giám sát.,4,Điều 26 Quy định số 2133/QyĐ/NHNo-KTNB ngày 30/9/2022
128,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, nội dung chính của giám sát hoạt động chi nhánh là:",Giám sát công tác quản trị điều hành.,"Giám sát kết quả hoạt động kinh doanh, các hoạt động nghiệp vụ.","Giám sát công tác kiểm tra, kiểm soát nội bộ của chi nhánh.",Tất cả các đáp án trên.,4,Mục 4 Quy định 2133/QyĐ/NHNo-KTNB ngày 30/9/2022
129,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, biện pháp ứng xử (xử lý) qua giám sát là:",Thành lập đoàn kiểm tra (để làm rõ).,"Chi đạo (bằng văn bản) chấn chỉnh, kiến nghị khắc phục đối với các vi phạm/rủi ro được phát hiện.","Thực hiện các biện pháp xử lý về điều hành, xem xét xử lý trách nhiệm, đánh giá cán bộ đối với các cá nhân, tập thể có hành vi vi phạm.",Tất cả các đáp án trên.,4,Điều 26 Quy định số 2133/QyĐ NHNo-KTNB ngày 30/09/2022
130,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, ""Yêu cầu Đơn vị được giám sát cung cấp thông tin, tài liệu và giải trình các vấn đề liên quan nội dung giám sát"" là nhiệm vụ, quyền hạn của ai?",Người giám sát.,Người phê duyệt.,Người kiểm soát.,Người đứng đầu đơn vị thực hiện giám sát.,2,"Tiết d, khoản 2 Điều 13 Quy định số 2133/QyĐ NHNo-KTNB ngày 30/09/2022"
131,"Theo Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024, thời gian thực hiện giám sát của Đoàn giám sát tại đơn vị được giám sát là bao nhiêu ngày?","Tối đa 7 ngày làm việc kể từ ngày công bố quyết định giám sát. Tuỳ theo tính chất và nội dung giám sát, Đoàn giám sát trình cấp có thẩm quyền quyết định gia hạn tối đa 1 lần","Tối đa 7 ngày làm việc kể từ ngày công bố quyết định giám sát. Tuỳ theo tính chất và nội dung giám sát, Đoàn giám sát trình cấp có thẩm quyền quyết định gia hạn tối đa 2 lần","Tối đa 5 ngày làm việc kể từ ngày công bố quyết định giám sát. Tuỳ theo tính chất và nội dung giám sát, Đoàn giám sát trình cấp có thẩm quyền quyết định gia hạn tối đa 2 lần","Tối đa 5 ngày làm việc kể từ ngày công bố quyết định giám sát. Tuỳ theo tính chất và nội dung giám sát, Đoàn giám sát trình cấp có thẩm quyền quyết định gia hạn tối đa 1 lần",2,Khoản 7 Điều 1 Quy định số 4343/QyĐ-NHNo-KTGS ngày 23/12/2024
132,"Theo Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024, hệ thống tiêu chí giám sát thường xuyên gồm:  ",Nhóm tiêu chí thống kê về tình hình hoạt động kinh doanh; Nhóm tiêu chí giám sát chấp hành tuân thủ,Nhóm tiêu chí giám sát theo nghiệp vụ/lĩnh vực hoạt động,Nhóm tiêu chí giám sát hoạt động của chi nhánh.,Nhóm tiêu chí giám sát chấp hành tuân thủ,1,Phụ lục II ban hành kèm Quy định số 4343/QyĐ-NHNo-KTGS ngày 23/12/2024
133,"Theo Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024, Giám sát thường xuyên công tác hậu kiểm có thể được thực hiện qua các hình thức giám sát từ xa kết hợp giám sát trực tiếp là đúng hay sai?",Đúng ,Sai ,,,1,Khoản 10 Điều 1 Quy định số 4343/QyĐ-NHNo-KTGS ngày 23/12/2024
134,"Theo Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024, nội dung giám sát thường xuyên công tác hậu kiểm theo hình thức giám sát từ xa bao gồm:","Tổng hợp, đánh giá tổ chức bộ máy hậu kiểm và những thay đổi của bộ máy hậu kiểm",Việc chấp hành tuân thủ về tính kịp thời của công tác hậu kiểm về thời gian và số lượng giao dịch được hậu kiểm,"Rà soát, nắm bắt sai sót và tiến độ/kết quả xử lý sai sót qua hậu kiểm",Tất cả các nội dung trên,4,Khoản 10 Điều 1 Quy định số 4343/QyĐ-NHNo-KTGS ngày 23/12/2024
135,"Theo Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024, nội dung giám sát thường xuyên công tác hậu kiểm theo hình thức giám sát trực tiếp bao gồm:","Rà soát, đánh giá các  nội dung giám sát thường xuyên công tác hậu kiểm theo hình thức giám sát từ xa","Rà soát, đánh giá việc chấp hành quy trình hậu kiểm, công tác chỉ đạo xử lý sai sót qua hậu kiểm","Trực tiếp kiểm tra, đánh giá thực chất chất lượng hậu kiểm, tính trung thực của báo cáo hậu kiểm của hậu kiểm viên ",Tất cả các nội dung trên,4,Khoản 10 Điều 1 Quy định số 4343/QyĐ-NHNo-KTGS ngày 23/12/2024
136,"Theo Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024, việc chấm điểm xếp hạng rủi ro được thực hiện theo thời gian như nào?",Tại Trụ sở chính: định kỳ 02 lần/năm vào kỳ 30/9 và kỳ 31/12,Tại chi nhánh loại I: Do Giám đốc chi nhánh loại I quy định nhưng tối thiểu 01 lần/năm vào kỳ 30/9,Định kỳ 6 tháng/lần,"Đáp án 1,2 đúng",4,Khoản 5 Điều 1 Quy định số 4343/QyĐ-NHNo-KTGS ngày 23/12/2024
137,"Theo Quy định số 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Tự giám sát là?","Việc các Ban, Trung tâm, Văn phòng đại diện, Đơn vị sự nghiệp thực hiện tự giám sát hoạt động nội bộ của đơn vị mình về việc thực hiện chức năng, nhiệm vụ. Đối với các đơn vị là Đơn vị kinh doanh/Đơn vị có quyết định có rủi ro tại TSC, nội dung tự giám sát bao gồm cả hoạt động tham gia kinh doanh, tạo doanh thu theo thẩm quyền (phân cấp, ủy quyền).","Việc các Ban, Trung tâm, Văn phòng đại diện, Đơn vị sự nghiệp thực hiện tự giám sát hoạt động nội bộ của đơn vị mình về việc thực hiện chức năng, nhiệm vụ.","Việc các đơn vị kinh doanh tại TSC thực hiện tự giám sát hoạt động nội bộ của đơn vị mình về hoạt động tham gia kinh doanh, tạo doanh thu theo thẩm quyền (phân cấp, ủy quyền).","Việc các Chi nhánh, đơn vị kinh doanh tại TSC thực hiện tự giám sát hoạt động nội bộ của đơn vị mình về hoạt động tham gia kinh doanh, tạo doanh thu theo thẩm quyền (phân cấp, ủy quyền).",1,Theo Khoản 5 Điều 2 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
138,"Theo Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024, Đơn vị nào không phải thực hiện xếp hạng rủi ro chi nhánh?",Ban KTGS,"Chi nhánh loại I (có chi nhánh loại II được Agribank phân cấp, quản lý, điều hành)","Các chi nhánh loại I (không có chi nhánh loại II), chi nhánh Agribank ở nước ngoài ",,3,Theo khoản 4 Điều 1 Quy định 4343/QyĐ-NHNo-KTGS ngày 23/12/2024
139,"Theo quy định 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, việc giải quyết tố cáo lần đầu đối với hành vi vi phạm trong việc thực hiện chức trách, nhiệm vụ của các Phòng nghiệp vụ, Phòng Giao dịch, người lao động do  Người đứng đầu Chi nhánh loại II trực tiếp quản lý (trừ cấp phó của người đứng đầu Chi nhánh loại II) thuộc thẩm quyền của ai?",Tổng Giám đốc,Người đứng đầu Chi nhánh loại I,Người đứng đầu Chi nhánh loại II,Đáp án 1 và 2 ,3,Điểm a Khoản 5 Điều 3  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
140,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, đối với kiến nghị, phản ánh của khách hàng phát sinh trong quá trình sử dụng các sản phẩm dịch vụ của Agribank (tiền gửi, tiền vay, thanh toán, thẻ,…) và trực tiếp liên quan đến quyền, lợi ích của người kiến nghị, phản ánh: Trường hợp người kiến nghị, phản ánh không đồng ý với giải quyết lần đầu tiếp tục kiến nghị, phản ánh, thẩm quyền giải quyết thuộc:",Cấp trên quản lý trực tiếp của đơn vị đã giải quyết,"Người đứng đầu đơn vị nơi có phát sinh kiến nghị, phản ánh", Đưa ra cơ quan pháp luật giải quyết theo quy định,Đáp án 1 và 3,4,Khoản 1 Điều 4  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
141,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, trường hợp đơn có cả nội dung khiếu nại, tố cáo, kiến nghị, phản ánh, người giải quyết đơn là:",Người có thẩm quyền giải quyết cao nhất đối với một trong số các nội dung đơn nêu có liên quan đến Agribank.,Người có thẩm quyền giải quyết đối với nội dung khiếu nại trong đơn có liên quan đến Agribank.,Người có thẩm quyền giải quyết đối với nội dung tố cáo trong đơn có liên quan đến Agribank.,"Người có thẩm quyền giải quyết đối với nội dung kiến nghị, phản ánh trong đơn có liên quan đến Agribank.",1, Điều 5  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022
142,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, đối với kiến nghị, phản ánh liên quan đến hoạt động nội bộ của Agribank (phân công nhiệm vụ, chấp hành nội quy lao động, thực hiện văn hóa doanh nghiệp, phân phối tiền lương,…), người đứng đầu đơn vị có trách nhiệm giải quyết:","Kiến nghị, phản ánh phát sinh tại đơn vị quản lý","Kiến nghị, phản ánh phát sinh tại đơn vị cấp dưới ","Kiến nghị, phản ánh phát sinh tại đơn vị quản lý đã được giải quyết lần đầu","Kiến nghị, phản ánh phát sinh tại đơn vị quản lý đã được giải quyết lần hai",1,"Điểm a, Khoản 3 Điều 4  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022"
143,"Theo Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022, đối với kiến nghị, phản ánh liên quan đến hoạt động nội bộ của Agribank (phân công nhiệm vụ, chấp hành nội quy lao động, thực hiện văn hóa doanh nghiệp, phân phối tiền lương,…), người đứng đầu cấp trên trực tiếp có thẩm quyền giải quyết những nội dung nào?","Kiến nghị, phản ánh đối với người đứng đầu, cấp phó của người đứng đầu cấp dưới","Hoặc Kiến nghị, phản ánh đã được cấp dưới trực tiếp giải quyết nhưng còn kiến nghị, phản ánh tiếp"," Kiến nghị, phản ánh chưa được cấp dưới trực tiếp giải quyết ",Đáp án 1 và 2 ,4,"Điểm b, Khoản 3  Điều 4  Quy định số 529/QyĐ-HĐTV-KTNB ngày 30/8/2022"
144,"Nghị Định 24/2018/NĐ-CP ngày 27/02/2018, Nguyên tắc giải quyết khiếu nại, tố cáo về lao động là:","Kịp thời, khách quan, công khai, dân chủ và theo quy định của pháp luật;","Bảo đảm quyền và lợi ích hợp pháp của người khiếu nại, người bị khiếu nại, người tố cáo; người bị tố cáo và cá nhân, tổ chức liên quan","Kịp thời, khách quan, trung thực; bảo đảm quyền và lợi ích hợp pháp của người khiếu nại, tố cáo và người bị khếu nại, tố cáo ",Đáp án 1 và 2,4,Điều 4  Nghị Định 24/2018/NĐ-CP ngày 27/02/2018
